Model,WordEmbedding,Precision,Recall,F1-ScoreMultinomialNB,Hash,0.0,0.0,0.0SVC,Hash,0.36836331724440546,0.4794859590671109,0.41664254104801685LogisticRegression,Hash,0.6741303478608557,0.16049500237981915,0.2592649546363217RandomForestClassifier,Hash,0.867237687366167,0.057829604950023795,0.10842889652402837MultinomialNB,TFidf,0.8230174081237911,0.20252260828177057,0.32505729564553093
SVC,TFidf,0.4111125490703593,0.4535935268919562,0.4313095426670589
LogisticRegression,TFidf,0.8018319534965651,0.21665873393622084,0.34113988084085883
RandomForestClassifier,TFidf,0.9128813559322034,0.1281770585435507,0.2247913188647746
MultinomialNB,Glove,0.0,0.0,0.0
SVC,Glove,0.34946989397879574,0.9978105663969539,0.5176424109237265
LogisticRegression,Glove,0.7392991077201604,0.27210851975249883,0.39780120377135303
RandomForestClassifier,Glove,0.7415942028985507,0.2435506901475488,0.3666786098172698
